Genus,genome_count,fraction,percentage
Kamchatkavirus,1,5.049739938393173e-05,0.005049739938393173
Kalppathivirus,1,5.049739938393173e-05,0.005049739938393173
Kajamvirus,1,5.049739938393173e-05,0.005049739938393173
Kahucivirus,1,5.049739938393173e-05,0.005049739938393173
Kahshuvirus,1,5.049739938393173e-05,0.005049739938393173
Larmunavirus,1,5.049739938393173e-05,0.005049739938393173
Langlevirus,1,5.049739938393173e-05,0.005049739938393173
Lanavirus,1,5.049739938393173e-05,0.005049739938393173
Laminvirus,1,5.049739938393173e-05,0.005049739938393173
Lamedtorquevirus,1,5.049739938393173e-05,0.005049739938393173
Lambdaarterivirus,1,5.049739938393173e-05,0.005049739938393173
Kahnayevirus,1,5.049739938393173e-05,0.005049739938393173
Kahfsdivirus,1,5.049739938393173e-05,0.005049739938393173
Kagamiyamavirus,1,5.049739938393173e-05,0.005049739938393173
Kafunavirus,1,5.049739938393173e-05,0.005049739938393173
Kafavirus,1,5.049739938393173e-05,0.005049739938393173
Kadmovirus,1,5.049739938393173e-05,0.005049739938393173
Jwalphavirus,1,5.049739938393173e-05,0.005049739938393173
Julieunavirus,1,5.049739938393173e-05,0.005049739938393173
Lebriduvirus,1,5.049739938393173e-05,0.005049739938393173
Leahmovirus,1,5.049739938393173e-05,0.005049739938393173
Layangcvirus,1,5.049739938393173e-05,0.005049739938393173
Layangbvirus,1,5.049739938393173e-05,0.005049739938393173
Layangavirus,1,5.049739938393173e-05,0.005049739938393173
Lauvirus,1,5.049739938393173e-05,0.005049739938393173
Laumovirus,1,5.049739938393173e-05,0.005049739938393173
Latrobevirus,1,5.049739938393173e-05,0.005049739938393173
Libanvirus,1,5.049739938393173e-05,0.005049739938393173
Liaoningvirus,1,5.049739938393173e-05,0.005049739938393173
Julespiccardvirus,1,5.049739938393173e-05,0.005049739938393173
Juiceboxvirus,1,5.049739938393173e-05,0.005049739938393173
Johnovirus,1,5.049739938393173e-05,0.005049739938393173
Jinkiesvirus,1,5.049739938393173e-05,0.005049739938393173
Jimeivirus,1,5.049739938393173e-05,0.005049739938393173
Jiaweivirus,1,5.049739938393173e-05,0.005049739938393173
Jiaoyazivirus,1,5.049739938393173e-05,0.005049739938393173
Leocovirus,1,5.049739938393173e-05,0.005049739938393173
Lentavirus,1,5.049739938393173e-05,0.005049739938393173
Lehemavirus,1,5.049739938393173e-05,0.005049739938393173
Lehamuvirus,1,5.049739938393173e-05,0.005049739938393173
Leefvirus,1,5.049739938393173e-05,0.005049739938393173
Lecwavirus,1,5.049739938393173e-05,0.005049739938393173
Kahraivirus,1,5.049739938393173e-05,0.005049739938393173
Jiangsuvirus,1,5.049739938393173e-05,0.005049739938393173
Jhansiroadvirus,1,5.049739938393173e-05,0.005049739938393173
Jeruvirus,1,5.049739938393173e-05,0.005049739938393173
Jeonjuvirus,1,5.049739938393173e-05,0.005049739938393173
Jenstvirus,1,5.049739938393173e-05,0.005049739938393173
Jelitavirus,1,5.049739938393173e-05,0.005049739938393173
Jelgvirus,1,5.049739938393173e-05,0.005049739938393173
Jedunavirus,1,5.049739938393173e-05,0.005049739938393173
Jarrellvirus,1,5.049739938393173e-05,0.005049739938393173
Jarilovirus,1,5.049739938393173e-05,0.005049739938393173
Jargovirus,1,5.049739938393173e-05,0.005049739938393173
Lihvevirus,1,5.049739938393173e-05,0.005049739938393173
Lihdtlovirus,1,5.049739938393173e-05,0.005049739938393173
Lietduovirus,1,5.049739938393173e-05,0.005049739938393173
Lidbrovirus,1,5.049739938393173e-05,0.005049739938393173
Libingvirus,1,5.049739938393173e-05,0.005049739938393173
Lingvirus,1,5.049739938393173e-05,0.005049739938393173
Japarudivirus,1,5.049739938393173e-05,0.005049739938393173
Jalkavirus,1,5.049739938393173e-05,0.005049739938393173
Jahatvirus,1,5.049739938393173e-05,0.005049739938393173
Jacunavirus,1,5.049739938393173e-05,0.005049739938393173
Jacevirus,1,5.049739938393173e-05,0.005049739938393173
Iwahcevirus,1,5.049739938393173e-05,0.005049739938393173
Ivolevirus,1,5.049739938393173e-05,0.005049739938393173
Ittyvirus,1,5.049739938393173e-05,0.005049739938393173
Linggongvirus,1,5.049739938393173e-05,0.005049739938393173
Lindendrivevirus,1,5.049739938393173e-05,0.005049739938393173
Limelightvirus,1,5.049739938393173e-05,0.005049739938393173
Lilyvirus,1,5.049739938393173e-05,0.005049739938393173
Lilspottyvirus,1,5.049739938393173e-05,0.005049739938393173
Lilmcdreamyvirus,1,5.049739938393173e-05,0.005049739938393173
Lilbeanievirus,1,5.049739938393173e-05,0.005049739938393173
Loimivirus,1,5.049739938393173e-05,0.005049739938393173
Lohwovirus,1,5.049739938393173e-05,0.005049739938393173
Lohwevirus,1,5.049739938393173e-05,0.005049739938393173
Lohmavirus,1,5.049739938393173e-05,0.005049739938393173
Loghdhuvirus,1,5.049739938393173e-05,0.005049739938393173
Loebevirus,1,5.049739938393173e-05,0.005049739938393173
Loamavirus,1,5.049739938393173e-05,0.005049739938393173
Llyrvirus,1,5.049739938393173e-05,0.005049739938393173
Livvievirus,1,5.049739938393173e-05,0.005049739938393173
Livupivirus,1,5.049739938393173e-05,0.005049739938393173
Litlevirus,1,5.049739938393173e-05,0.005049739938393173
Lishizhenvirus,1,5.049739938393173e-05,0.005049739938393173
Lirvirus,1,5.049739938393173e-05,0.005049739938393173
Lirnavirus,1,5.049739938393173e-05,0.005049739938393173
Lipwuvirus,1,5.049739938393173e-05,0.005049739938393173
Lipsvirus,1,5.049739938393173e-05,0.005049739938393173
Loslovirus,1,5.049739938393173e-05,0.005049739938393173
Loriparvovirus,1,5.049739938393173e-05,0.005049739938393173
Longwoodvirus,1,5.049739938393173e-05,0.005049739938393173
Longwangvirus,1,5.049739938393173e-05,0.005049739938393173
Lonfivirus,1,5.049739938393173e-05,0.005049739938393173
Itarudivirus,1,5.049739938393173e-05,0.005049739938393173
Isoldevirus,1,5.049739938393173e-05,0.005049739938393173
Isoihlovirus,1,5.049739938393173e-05,0.005049739938393173
Ishugivirus,1,5.049739938393173e-05,0.005049739938393173
Ishigurovirus,1,5.049739938393173e-05,0.005049739938393173
Irusalimvirus,1,5.049739938393173e-05,0.005049739938393173
Iruqauvirus,1,5.049739938393173e-05,0.005049739938393173
Irrigatiovirus,1,5.049739938393173e-05,0.005049739938393173
Irmovirus,1,5.049739938393173e-05,0.005049739938393173
Lomnativirus,1,5.049739938393173e-05,0.005049739938393173
Lolavirus,1,5.049739938393173e-05,0.005049739938393173
Ludopivirus,1,5.049739938393173e-05,0.005049739938393173
Ludisvirus,1,5.049739938393173e-05,0.005049739938393173
Luckytenvirus,1,5.049739938393173e-05,0.005049739938393173
Luckybarnesvirus,1,5.049739938393173e-05,0.005049739938393173
Loxlovirus,1,5.049739938393173e-05,0.005049739938393173
Ionavirus,1,5.049739938393173e-05,0.005049739938393173
Iodovirus,1,5.049739938393173e-05,0.005049739938393173
Invirovirus,1,5.049739938393173e-05,0.005049739938393173
Invictavirus,1,5.049739938393173e-05,0.005049739938393173
Insbruvirus,1,5.049739938393173e-05,0.005049739938393173
Inibicvirus,1,5.049739938393173e-05,0.005049739938393173
Inhoffenstrassevirus,1,5.049739938393173e-05,0.005049739938393173
Ingelinevirus,1,5.049739938393173e-05,0.005049739938393173
Lowerquvirus,1,5.049739938393173e-05,0.005049739938393173
Lowelvirus,1,5.049739938393173e-05,0.005049739938393173
Loughboroughvirus,1,5.049739938393173e-05,0.005049739938393173
Lundtoftevirus,1,5.049739938393173e-05,0.005049739938393173
Lumovirus,1,5.049739938393173e-05,0.005049739938393173
Infulavirus,1,5.049739938393173e-05,0.005049739938393173
Indlulamithivirus,1,5.049739938393173e-05,0.005049739938393173
Incitatusivirus,1,5.049739938393173e-05,0.005049739938393173
Incitativirus,1,5.049739938393173e-05,0.005049739938393173
Inbricusvirus,1,5.049739938393173e-05,0.005049739938393173
Imvubuvirus,1,5.049739938393173e-05,0.005049739938393173
Immutovirus,1,5.049739938393173e-05,0.005049739938393173
Immanueltrevirus,1,5.049739938393173e-05,0.005049739938393173
Illuinvirus,1,5.049739938393173e-05,0.005049739938393173
Luinilvirus,1,5.049739938393173e-05,0.005049739938393173
Luhtdivirus,1,5.049739938393173e-05,0.005049739938393173
Lughvirus,1,5.049739938393173e-05,0.005049739938393173
Ludtlovirus,1,5.049739938393173e-05,0.005049739938393173
Ludtlevirus,1,5.049739938393173e-05,0.005049739938393173
Iapetusvirus,1,5.049739938393173e-05,0.005049739938393173
Iaduovirus,1,5.049739938393173e-05,0.005049739938393173
Hzauvirus,1,5.049739938393173e-05,0.005049739938393173
Hupolycivirus,1,5.049739938393173e-05,0.005049739938393173
Hungariovirus,1,5.049739938393173e-05,0.005049739938393173
Igirivirus,1,5.049739938393173e-05,0.005049739938393173
Idlucavirus,1,5.049739938393173e-05,0.005049739938393173
Ideskevirus,1,5.049739938393173e-05,0.005049739938393173
Identitycrisisvirus,1,5.049739938393173e-05,0.005049739938393173
Idahovirus,1,5.049739938393173e-05,0.005049739938393173
Ichtchaphamaparvovirus,1,5.049739938393173e-05,0.005049739938393173
Ichtadenovirus,1,5.049739938393173e-05,0.005049739938393173
Luzcentumvirus,1,5.049739938393173e-05,0.005049739938393173
Luwerquvirus,1,5.049739938393173e-05,0.005049739938393173
Lunjuvirus,1,5.049739938393173e-05,0.005049739938393173
Lunjlavirus,1,5.049739938393173e-05,0.005049739938393173
Mahshuvirus,1,5.049739938393173e-05,0.005049739938393173
Mahraivirus,1,5.049739938393173e-05,0.005049739938393173
Mahlunavirus,1,5.049739938393173e-05,0.005049739938393173
Mahdsavirus,1,5.049739938393173e-05,0.005049739938393173
Magiavirus,1,5.049739938393173e-05,0.005049739938393173
Magadivirus,1,5.049739938393173e-05,0.005049739938393173
Madisduvirus,1,5.049739938393173e-05,0.005049739938393173
Maculavirus,1,5.049739938393173e-05,0.005049739938393173
Machinavirus,1,5.049739938393173e-05,0.005049739938393173
Macariavirus,1,5.049739938393173e-05,0.005049739938393173
Macanavirus,1,5.049739938393173e-05,0.005049739938393173
Mabodamacavirus,1,5.049739938393173e-05,0.005049739938393173
Maaswegvirus,1,5.049739938393173e-05,0.005049739938393173
Ichonovirus,1,5.049739938393173e-05,0.005049739938393173
Icepovirus,1,5.049739938393173e-05,0.005049739938393173
Ibantikvirus,1,5.049739938393173e-05,0.005049739938393173
Mallornivirus,1,5.049739938393173e-05,0.005049739938393173
Malificivirus,1,5.049739938393173e-05,0.005049739938393173
Malagasyrosevirus,1,5.049739938393173e-05,0.005049739938393173
Hulijingvirus,1,5.049739938393173e-05,0.005049739938393173
Hukohnovirus,1,5.049739938393173e-05,0.005049739938393173
Huhnuvirus,1,5.049739938393173e-05,0.005049739938393173
Huhnivirus,1,5.049739938393173e-05,0.005049739938393173
Huhmpluvirus,1,5.049739938393173e-05,0.005049739938393173
Huelvavirus,1,5.049739938393173e-05,0.005049739938393173
Hudnivirus,1,5.049739938393173e-05,0.005049739938393173
Hubsclerovirus,1,5.049739938393173e-05,0.005049739938393173
Maklayavirus,1,5.049739938393173e-05,0.005049739938393173
Makelovirus,1,5.049739938393173e-05,0.005049739938393173
Makaravirus,1,5.049739938393173e-05,0.005049739938393173
Majavirus,1,5.049739938393173e-05,0.005049739938393173
Mahstovirus,1,5.049739938393173e-05,0.005049739938393173
Manusuvirus,1,5.049739938393173e-05,0.005049739938393173
Hubavirus,1,5.049739938393173e-05,0.005049739938393173
Huangshavirus,1,5.049739938393173e-05,0.005049739938393173
Huanghaivirus,1,5.049739938393173e-05,0.005049739938393173
Horusvirus,1,5.049739938393173e-05,0.005049739938393173
Hoptevirus,1,5.049739938393173e-05,0.005049739938393173
Hoplichthysvirus,1,5.049739938393173e-05,0.005049739938393173
Hopescreekvirus,1,5.049739938393173e-05,0.005049739938393173
Honolovirus,1,5.049739938393173e-05,0.005049739938393173
Manrohovirus,1,5.049739938393173e-05,0.005049739938393173
Manovirus,1,5.049739938393173e-05,0.005049739938393173
Manawavirus,1,5.049739938393173e-05,0.005049739938393173
Maltschvirus,1,5.049739938393173e-05,0.005049739938393173
Maltophvirus,1,5.049739938393173e-05,0.005049739938393173
Mallvirus,1,5.049739938393173e-05,0.005049739938393173
Mallosvirus,1,5.049739938393173e-05,0.005049739938393173
Mascletvirus,1,5.049739938393173e-05,0.005049739938393173
Martovirus,1,5.049739938393173e-05,0.005049739938393173
Martavirus,1,5.049739938393173e-05,0.005049739938393173
Marsupivirus,1,5.049739938393173e-05,0.005049739938393173
Marskhivirus,1,5.049739938393173e-05,0.005049739938393173
Honkvirus,1,5.049739938393173e-05,0.005049739938393173
Hongshanvirus,1,5.049739938393173e-05,0.005049739938393173
Hongcheonvirus,1,5.049739938393173e-05,0.005049739938393173
Hohnuvirus,1,5.049739938393173e-05,0.005049739938393173
Hnatkovirus,1,5.049739938393173e-05,0.005049739938393173
Hiyaavirus,1,5.049739938393173e-05,0.005049739938393173
Hitdovirus,1,5.049739938393173e-05,0.005049739938393173
Hisolavirus,1,5.049739938393173e-05,0.005049739938393173
Marnavirus,1,5.049739938393173e-05,0.005049739938393173
Margarhavirus,1,5.049739938393173e-05,0.005049739938393173
Mareflavirus,1,5.049739938393173e-05,0.005049739938393173
Hisehlovirus,1,5.049739938393173e-05,0.005049739938393173
Hirvovirus,1,5.049739938393173e-05,0.005049739938393173
Hirtshivirus,1,5.049739938393173e-05,0.005049739938393173
Hiroshimavirus,1,5.049739938393173e-05,0.005049739938393173
Hirbarovirus,1,5.049739938393173e-05,0.005049739938393173
Hippocavirus,1,5.049739938393173e-05,0.005049739938393173
Hinehbovirus,1,5.049739938393173e-05,0.005049739938393173
Hilgardvirus,1,5.049739938393173e-05,0.005049739938393173
Hilfovirus,1,5.049739938393173e-05,0.005049739938393173
Hihlwaovirus,1,5.049739938393173e-05,0.005049739938393173
Maxrubnervirus,1,5.049739938393173e-05,0.005049739938393173
Maxdohrnvirus,1,5.049739938393173e-05,0.005049739938393173
Mavirus,1,5.049739938393173e-05,0.005049739938393173
Matsuvirus,1,5.049739938393173e-05,0.005049739938393173
Mathaucavirus,1,5.049739938393173e-05,0.005049739938393173
Matervirus,1,5.049739938393173e-05,0.005049739938393173
Heverleevirus,1,5.049739938393173e-05,0.005049739938393173
Hestiavirus,1,5.049739938393173e-05,0.005049739938393173
Hesperidvirus,1,5.049739938393173e-05,0.005049739938393173
Herugrimvirus,1,5.049739938393173e-05,0.005049739938393173
Herpetohepadnavirus,1,5.049739938393173e-05,0.005049739938393173
Heravirus,1,5.049739938393173e-05,0.005049739938393173
Medeavirus,1,5.049739938393173e-05,0.005049739938393173
Meblowovirus,1,5.049739938393173e-05,0.005049739938393173
Meadowvirus,1,5.049739938393173e-05,0.005049739938393173
Mcgonagallvirus,1,5.049739938393173e-05,0.005049739938393173
Mboquatrovirus,1,5.049739938393173e-05,0.005049739938393173
Mboduovirus,1,5.049739938393173e-05,0.005049739938393173
Mazuvirus,1,5.049739938393173e-05,0.005049739938393173
Mazarbulvirus,1,5.049739938393173e-05,0.005049739938393173
Hisilovirus,1,5.049739938393173e-05,0.005049739938393173
Hisilivirus,1,5.049739938393173e-05,0.005049739938393173
Merlclivirus,1,5.049739938393173e-05,0.005049739938393173
Hepanhamaparvovirus,1,5.049739938393173e-05,0.005049739938393173
Hemipivirus,1,5.049739938393173e-05,0.005049739938393173
Heliosvirus,1,5.049739938393173e-05,0.005049739938393173
Helfovirus,1,5.049739938393173e-05,0.005049739938393173
Helacdivirus,1,5.049739938393173e-05,0.005049739938393173
Heilongjiangvirus,1,5.049739938393173e-05,0.005049739938393173
Menthavirus,1,5.049739938393173e-05,0.005049739938393173
Mengvirus,1,5.049739938393173e-05,0.005049739938393173
Menegrothvirus,1,5.049739938393173e-05,0.005049739938393173
Meliavirus,1,5.049739938393173e-05,0.005049739938393173
Melbournevirus,1,5.049739938393173e-05,0.005049739938393173
Mekintivirus,1,5.049739938393173e-05,0.005049739938393173
Mehrevirus,1,5.049739938393173e-05,0.005049739938393173
Hicfunavirus,1,5.049739938393173e-05,0.005049739938393173
Hewusuvirus,1,5.049739938393173e-05,0.005049739938393173
Mieseafarmvirus,1,5.049739938393173e-05,0.005049739938393173
Miecznikowavirus,1,5.049739938393173e-05,0.005049739938393173
Midgardsormrvirus,1,5.049739938393173e-05,0.005049739938393173
Micavirus,1,5.049739938393173e-05,0.005049739938393173
Micathvirus,1,5.049739938393173e-05,0.005049739938393173
Miamivirus,1,5.049739938393173e-05,0.005049739938393173
Mguuvirus,1,5.049739938393173e-05,0.005049739938393173
Mexirudivirus,1,5.049739938393173e-05,0.005049739938393173
Metsavirus,1,5.049739938393173e-05,0.005049739938393173
Metrivirus,1,5.049739938393173e-05,0.005049739938393173
Methovirus,1,5.049739938393173e-05,0.005049739938393173
Metforvirus,1,5.049739938393173e-05,0.005049739938393173
Metalloincertoparvovirus,1,5.049739938393173e-05,0.005049739938393173
Metahepadnavirus,1,5.049739938393173e-05,0.005049739938393173
Mertavirus,1,5.049739938393173e-05,0.005049739938393173
Mersinvirus,1,5.049739938393173e-05,0.005049739938393173
Mingyongvirus,1,5.049739938393173e-05,0.005049739938393173
Mincapvirus,1,5.049739938393173e-05,0.005049739938393173
Hehrovirus,1,5.049739938393173e-05,0.005049739938393173
Hedwigvirus,1,5.049739938393173e-05,0.005049739938393173
Hawkeyevirus,1,5.049739938393173e-05,0.005049739938393173
Hautrevirus,1,5.049739938393173e-05,0.005049739938393173
Hattifnattvirus,1,5.049739938393173e-05,0.005049739938393173
Hatrivirus,1,5.049739938393173e-05,0.005049739938393173
Hatfieldvirus,1,5.049739938393173e-05,0.005049739938393173
Harrisonvirus,1,5.049739938393173e-05,0.005049739938393173
Harrisonburgvirus,1,5.049739938393173e-05,0.005049739938393173
Harrekavirus,1,5.049739938393173e-05,0.005049739938393173
Harkavirus,1,5.049739938393173e-05,0.005049739938393173
Harfovirus,1,5.049739938393173e-05,0.005049739938393173
Milvetsatellite,1,5.049739938393173e-05,0.005049739938393173
Miltoncavirus,1,5.049739938393173e-05,0.005049739938393173
Mohredovirus,1,5.049739938393173e-05,0.005049739938393173
Mohonavirus,1,5.049739938393173e-05,0.005049739938393173
Mithrilvirus,1,5.049739938393173e-05,0.005049739938393173
Hapakavirus,1,5.049739938393173e-05,0.005049739938393173
Hanolevirus,1,5.049739938393173e-05,0.005049739938393173
Hamptovirus,1,5.049739938393173e-05,0.005049739938393173
Hampdavirus,1,5.049739938393173e-05,0.005049739938393173
Halohivirus,1,5.049739938393173e-05,0.005049739938393173
Halfdanvirus,1,5.049739938393173e-05,0.005049739938393173
Halcalevirus,1,5.049739938393173e-05,0.005049739938393173
Halavirus,1,5.049739938393173e-05,0.005049739938393173
Mirkivirus,1,5.049739938393173e-05,0.005049739938393173
Minunavirus,1,5.049739938393173e-05,0.005049739938393173
Minovirus,1,5.049739938393173e-05,0.005049739938393173
Minorvirus,1,5.049739938393173e-05,0.005049739938393173
Miniambidensovirus,1,5.049739938393173e-05,0.005049739938393173
Molluscipoxvirus,1,5.049739938393173e-05,0.005049739938393173
Haihevirus,1,5.049739938393173e-05,0.005049739938393173
Haifavirus,1,5.049739938393173e-05,0.005049739938393173
Hahselevirus,1,5.049739938393173e-05,0.005049739938393173
Hahmbtovirus,1,5.049739938393173e-05,0.005049739938393173
Hahkesevirus,1,5.049739938393173e-05,0.005049739938393173
Hahdsevirus,1,5.049739938393173e-05,0.005049739938393173
Hagravirus,1,5.049739938393173e-05,0.005049739938393173
Hagavirus,1,5.049739938393173e-05,0.005049739938393173
Hafyongvirus,1,5.049739938393173e-05,0.005049739938393173
Haetaevirus,1,5.049739938393173e-05,0.005049739938393173
Hacihdavirus,1,5.049739938393173e-05,0.005049739938393173
Hacavirus,1,5.049739938393173e-05,0.005049739938393173
Molauvirus,1,5.049739938393173e-05,0.005049739938393173
Mojovirus,1,5.049739938393173e-05,0.005049739938393173
Mohrtavirus,1,5.049739938393173e-05,0.005049739938393173
Gutovirus,1,5.049739938393173e-05,0.005049739938393173
Gundelvirus,1,5.049739938393173e-05,0.005049739938393173
Gundecimvirus,1,5.049739938393173e-05,0.005049739938393173
Gunawavirus,1,5.049739938393173e-05,0.005049739938393173
Gudgevirus,1,5.049739938393173e-05,0.005049739938393173
Guangxivirus,1,5.049739938393173e-05,0.005049739938393173
Gualtarvirus,1,5.049739938393173e-05,0.005049739938393173
Moovirus,1,5.049739938393173e-05,0.005049739938393173
Mooreparkvirus,1,5.049739938393173e-05,0.005049739938393173
Moonbeamvirus,1,5.049739938393173e-05,0.005049739938393173
Moomoovirus,1,5.049739938393173e-05,0.005049739938393173
Monocitivirus,1,5.049739938393173e-05,0.005049739938393173
Monekavirus,1,5.049739938393173e-05,0.005049739938393173
Molvevirus,1,5.049739938393173e-05,0.005049739938393173
Moloevirus,1,5.049739938393173e-05,0.005049739938393173
Mollymurvirus,1,5.049739938393173e-05,0.005049739938393173
Grehndovirus,1,5.049739938393173e-05,0.005049739938393173
Grehevirus,1,5.049739938393173e-05,0.005049739938393173
Grehavirus,1,5.049739938393173e-05,0.005049739938393173
Greenvirus,1,5.049739938393173e-05,0.005049739938393173
Greatpavirus,1,5.049739938393173e-05,0.005049739938393173
Greatevirus,1,5.049739938393173e-05,0.005049739938393173
Muarterivirus,1,5.049739938393173e-05,0.005049739938393173
Moxhuvirus,1,5.049739938393173e-05,0.005049739938393173
Mousrhavirus,1,5.049739938393173e-05,0.005049739938393173
Moturavirus,1,5.049739938393173e-05,0.005049739938393173
Mosugukvirus,1,5.049739938393173e-05,0.005049739938393173
Morsusvirus,1,5.049739938393173e-05,0.005049739938393173
Morelosvirus,1,5.049739938393173e-05,0.005049739938393173
Mordaxivirus,1,5.049739938393173e-05,0.005049739938393173
Gylbovirus,1,5.049739938393173e-05,0.005049739938393173
Gwanakrovirus,1,5.049739938393173e-05,0.005049739938393173
Myoalterovirus,1,5.049739938393173e-05,0.005049739938393173
Mylasvirus,1,5.049739938393173e-05,0.005049739938393173
Myducvirus,1,5.049739938393173e-05,0.005049739938393173
Mycoflexivirus,1,5.049739938393173e-05,0.005049739938393173
Mycoabscvirus,1,5.049739938393173e-05,0.005049739938393173
Muyegivirus,1,5.049739938393173e-05,0.005049739938393173
Mustelpoxvirus,1,5.049739938393173e-05,0.005049739938393173
Mushuvirus,1,5.049739938393173e-05,0.005049739938393173
Muscavirus,1,5.049739938393173e-05,0.005049739938393173
Murciavirus,1,5.049739938393173e-05,0.005049739938393173
Mufasoctovirus,1,5.049739938393173e-05,0.005049739938393173
Gruhelivirus,1,5.049739938393173e-05,0.005049739938393173
Grondvirus,1,5.049739938393173e-05,0.005049739938393173
Grisebachstrassevirus,1,5.049739938393173e-05,0.005049739938393173
Grendvuvirus,1,5.049739938393173e-05,0.005049739938393173
Grendovirus,1,5.049739938393173e-05,0.005049739938393173
Myxoctovirus,1,5.049739938393173e-05,0.005049739938393173
Myunavirus,1,5.049739938393173e-05,0.005049739938393173
Myrropivirus,1,5.049739938393173e-05,0.005049739938393173
Greatavirus,1,5.049739938393173e-05,0.005049739938393173
Grandpovirus,1,5.049739938393173e-05,0.005049739938393173
Grandbuvirus,1,5.049739938393173e-05,0.005049739938393173
Graikaemvirus,1,5.049739938393173e-05,0.005049739938393173
Goslarvirus,1,5.049739938393173e-05,0.005049739938393173
Gorodievirus,1,5.049739938393173e-05,0.005049739938393173
Gorjumvirus,1,5.049739938393173e-05,0.005049739938393173
Gorgovirus,1,5.049739938393173e-05,0.005049739938393173
Gorganvirus,1,5.049739938393173e-05,0.005049739938393173
Gordtnkvirus,1,5.049739938393173e-05,0.005049739938393173
Gordisvirus,1,5.049739938393173e-05,0.005049739938393173
Myriavirus,1,5.049739938393173e-05,0.005049739938393173
Myradeevirus,1,5.049739938393173e-05,0.005049739938393173
Natansvirus,1,5.049739938393173e-05,0.005049739938393173
Nasenivirus,1,5.049739938393173e-05,0.005049739938393173
Napdanuvirus,1,5.049739938393173e-05,0.005049739938393173
Napahaivirus,1,5.049739938393173e-05,0.005049739938393173
Nanhuvirus,1,5.049739938393173e-05,0.005049739938393173
Nanhaivirus,1,5.049739938393173e-05,0.005049739938393173
Naneatavirus,1,5.049739938393173e-05,0.005049739938393173
Nampongvirus,1,5.049739938393173e-05,0.005049739938393173
Namazuvirus,1,5.049739938393173e-05,0.005049739938393173
Namakavirus,1,5.049739938393173e-05,0.005049739938393173
Nakavirus,1,5.049739938393173e-05,0.005049739938393173
Nairobivirus,1,5.049739938393173e-05,0.005049739938393173
Nahantvirus,1,5.049739938393173e-05,0.005049739938393173
Nadsecevirus,1,5.049739938393173e-05,0.005049739938393173
Nadirvirus,1,5.049739938393173e-05,0.005049739938393173
Nacovirus,1,5.049739938393173e-05,0.005049739938393173
Neferthenavirus,1,5.049739938393173e-05,0.005049739938393173
Goodmanvirus,1,5.049739938393173e-05,0.005049739938393173
Gonggongvirus,1,5.049739938393173e-05,0.005049739938393173
Gohshovirus,1,5.049739938393173e-05,0.005049739938393173
Goettingenvirus,1,5.049739938393173e-05,0.005049739938393173
Gmuhndevirus,1,5.049739938393173e-05,0.005049739938393173
Glossinavirus,1,5.049739938393173e-05,0.005049739938393173
Glazvirus,1,5.049739938393173e-05,0.005049739938393173
Glaucusvirus,1,5.049739938393173e-05,0.005049739938393173
Glaedevirus,1,5.049739938393173e-05,0.005049739938393173
Gladiolivirus,1,5.049739938393173e-05,0.005049739938393173
Giydovirus,1,5.049739938393173e-05,0.005049739938393173
Nedhivirus,1,5.049739938393173e-05,0.005049739938393173
Nazgulvirus,1,5.049739938393173e-05,0.005049739938393173
Nauglamirvirus,1,5.049739938393173e-05,0.005049739938393173
Natevirus,1,5.049739938393173e-05,0.005049739938393173
Gilgameshvirus,1,5.049739938393173e-05,0.005049739938393173
Gilesvirus,1,5.049739938393173e-05,0.005049739938393173
Gifriavirus,1,5.049739938393173e-05,0.005049739938393173
Gibbetvirus,1,5.049739938393173e-05,0.005049739938393173
Giardiavirus,1,5.049739938393173e-05,0.005049739938393173
Ghuizhouvirus,1,5.049739938393173e-05,0.005049739938393173
Ghobesvirus,1,5.049739938393173e-05,0.005049739938393173
Nerrivikvirus,1,5.049739938393173e-05,0.005049739938393173
Nerivirus,1,5.049739938393173e-05,0.005049739938393173
Neritesvirus,1,5.049739938393173e-05,0.005049739938393173
Neratovirus,1,5.049739938393173e-05,0.005049739938393173
Nematovirus,1,5.049739938393173e-05,0.005049739938393173
Nekkelsvirus,1,5.049739938393173e-05,0.005049739938393173
Nehwbovirus,1,5.049739938393173e-05,0.005049739938393173
Nehpavirus,1,5.049739938393173e-05,0.005049739938393173
Negarvirus,1,5.049739938393173e-05,0.005049739938393173
Nilusvirus,1,5.049739938393173e-05,0.005049739938393173
Niginuvirus,1,5.049739938393173e-05,0.005049739938393173
Gesputvirus,1,5.049739938393173e-05,0.005049739938393173
Gemytripvirus,1,5.049739938393173e-05,0.005049739938393173
Gemytondvirus,1,5.049739938393173e-05,0.005049739938393173
Gemsvirus,1,5.049739938393173e-05,0.005049739938393173
Nickievirus,1,5.049739938393173e-05,0.005049739938393173
Nicedsevirus,1,5.049739938393173e-05,0.005049739938393173
Niankuvirus,1,5.049739938393173e-05,0.005049739938393173
Newpuvirus,1,5.049739938393173e-05,0.005049739938393173
Newforgelanevirus,1,5.049739938393173e-05,0.005049739938393173
Nethevirus,1,5.049739938393173e-05,0.005049739938393173
Nessavirus,1,5.049739938393173e-05,0.005049739938393173
Nervillivirus,1,5.049739938393173e-05,0.005049739938393173
Gimaduovirus,1,5.049739938393173e-05,0.005049739938393173
Gillianvirus,1,5.049739938393173e-05,0.005049739938393173
Gammatectivirus,1,5.049739938393173e-05,0.005049739938393173
